customer_id,segment,region,avg_monthly_spend,payment_delay_days,customer_satisfaction,interaction_count,issue_resolution_time,debt_status,demand_cluster,churn_risk,debt_risk
265,Medium-Value,Urban,821.2387772518314,112,2.5128770298994887,5,2.998381172492283,Paid on Time,1,1,0
266,Medium-Value,Rural,1534.6147881507472,16,2.478633107738635,45,19.384212445658616,Late Payment,0,1,0
267,Low-Value,Rural,1377.4209389879184,99,2.175277218051792,28,9.318778582920508,Late Payment,0,1,0
268,Low-Value,Urban,1109.281988957233,13,2.6162310565821714,28,4.009271018774,Paid on Time,1,1,0
269,Medium-Value,Suburban,287.8593510590376,18,2.824193823205219,8,6.180615996635129,Late Payment,2,1,0
270,High-Value,Suburban,1643.141215856228,70,2.006613494178696,27,24.88449376324639,Default,0,1,1
271,High-Value,Rural,1745.444062293187,58,6.762346496958043,16,4.019618110684423,Default,0,0,1
272,Medium-Value,Urban,427.1205082500333,66,9.913613811239797,18,14.540894258969415,Default,2,0,1
273,High-Value,Rural,1715.9721387564266,96,8.912680701870304,25,6.662920514197416,Default,0,0,1
274,Medium-Value,Urban,1767.909890931472,43,1.410424514434776,48,5.707276000465349,Paid on Time,0,1,0
275,High-Value,Urban,1143.9143633481804,31,4.807529282770523,1,6.965641023095103,Late Payment,1,0,0
276,High-Value,Suburban,1346.7401688231053,110,8.73379521309495,8,15.290705101068989,Default,1,0,1
277,Low-Value,Suburban,826.2509080275337,10,2.2120733619279678,21,7.895864212235567,Default,1,1,1
278,Low-Value,Urban,635.4041302676054,105,8.628806319868385,34,3.8052555602242504,Late Payment,2,0,0
279,High-Value,Rural,1471.767979208125,1,6.334305740541094,24,24.240625208167888,Paid on Time,0,0,0
280,High-Value,Suburban,1737.5627831300355,89,9.381686973365007,37,16.654820691978884,Default,0,0,1
281,Low-Value,Rural,1342.7473506159204,67,8.884352028379826,26,5.5487559186885935,Late Payment,1,0,0
282,Low-Value,Suburban,1072.0221602284435,16,7.093308898528457,47,14.671465610332932,Late Payment,1,0,0
283,Low-Value,Suburban,401.95705700392597,80,6.9204039388542595,14,2.9825124963143863,Default,2,0,1
284,Medium-Value,Rural,201.57155394915452,91,2.918477821527173,29,17.832466044943995,Default,2,1,1
285,High-Value,Suburban,946.8144014688182,93,2.050776704422077,30,10.868839768341465,Late Payment,1,1,0
286,Low-Value,Suburban,193.76417102510044,39,4.738540869719185,3,4.0023273592747595,Late Payment,2,0,0
287,High-Value,Rural,1181.7358006237278,86,2.6792203554381224,7,6.325671646183526,Default,1,1,1
288,Medium-Value,Suburban,827.1854635037654,45,1.9217504590998304,36,11.02537844067107,Default,1,1,1
289,Medium-Value,Suburban,1538.659327395742,87,3.7209405994560414,11,24.385816174475043,Default,0,1,1
290,Low-Value,Suburban,680.7321439887486,92,8.744409485169836,32,6.038915190664877,Default,2,0,1
291,Medium-Value,Rural,1226.667131838121,3,1.1543333861652512,12,4.1802624232911505,Paid on Time,1,1,0
292,High-Value,Urban,1121.598691334691,37,3.6337391354995807,15,15.962231187504843,Late Payment,1,1,0
293,Low-Value,Rural,108.9536084922582,62,4.8164696669304305,38,17.20221195542768,Default,2,0,1
294,High-Value,Urban,237.53985670218967,28,5.595127746537579,24,3.6169982123550977,Late Payment,2,0,0
295,High-Value,Suburban,651.6996037234389,18,2.6341975754469034,1,9.250049897011758,Default,2,1,1
296,Medium-Value,Urban,1776.2466539394536,90,9.67798179854228,18,8.620157099513367,Paid on Time,0,0,0
297,Medium-Value,Rural,379.3284143095793,28,6.209857392149705,46,6.400426674372344,Late Payment,2,0,0
298,Medium-Value,Rural,1450.699227875029,119,5.698994923513396,7,10.153505688818958,Paid on Time,0,0,0
299,Medium-Value,Suburban,1949.3964756893458,99,1.0794033003730705,42,2.0761468346106025,Late Payment,0,1,0
300,Medium-Value,Urban,1602.0783501131948,34,5.3714384145640635,41,19.894943705650874,Paid on Time,0,0,0
301,Low-Value,Suburban,561.5961872053836,115,8.539035665096657,2,29.66612720598139,Default,2,0,1
302,High-Value,Suburban,1825.893994784855,69,2.9768008874611844,40,19.387356256608214,Default,0,1,1
303,High-Value,Rural,276.90359736594115,22,4.160868115477717,31,11.471217065769801,Paid on Time,2,0,0
304,High-Value,Urban,989.469689554398,102,1.18514318218926,33,20.369398733224628,Default,1,1,1
305,High-Value,Urban,1786.329624680186,45,9.792347628104157,30,17.57396170968371,Paid on Time,0,0,0
306,Medium-Value,Urban,1318.4048475880525,43,1.5998661741523672,31,25.555979987032995,Paid on Time,1,1,0
307,High-Value,Urban,885.9246729826278,47,9.083990115186126,34,19.034362268478013,Late Payment,1,0,0
308,Low-Value,Suburban,656.3444468006206,51,3.8168894276240923,7,19.38821428401621,Paid on Time,2,1,0
309,Low-Value,Suburban,812.6888701048649,7,6.288007617872907,25,7.428261459916809,Late Payment,1,0,0
310,High-Value,Rural,1066.9893839176439,54,7.11383985969403,16,13.053189917590203,Paid on Time,1,0,0
311,High-Value,Suburban,706.183466758334,65,2.2674625068800305,22,10.988065747414637,Late Payment,2,1,0
312,Low-Value,Suburban,1941.0389379563694,76,4.993834400023019,36,1.3313304347087784,Late Payment,0,0,0
313,Low-Value,Rural,1872.8475408256757,39,3.9291949022197814,27,10.08514115228278,Default,0,1,1
314,Medium-Value,Rural,1754.2757896072094,84,1.509422190449188,17,15.095801605365558,Late Payment,0,1,0
315,Low-Value,Rural,901.4766874930415,30,8.498742889538626,4,18.395610363092352,Late Payment,1,0,0
316,Medium-Value,Suburban,1413.473361736935,115,1.4065098084772996,35,28.102499454603205,Paid on Time,0,1,0
317,Medium-Value,Suburban,1815.3756833683328,47,6.879321635354801,41,7.934299021434675,Late Payment,0,0,0
318,Medium-Value,Rural,1715.8160265899633,99,3.826696387778623,22,5.420440742148192,Default,0,1,1
319,Medium-Value,Rural,887.2213266383945,60,2.7291639448167992,47,26.213924980969786,Paid on Time,1,1,0
320,Medium-Value,Rural,313.53349371229535,111,7.003774462019908,35,28.313577328564982,Late Payment,2,0,0
321,High-Value,Suburban,243.69769128564397,51,6.170839430735852,44,15.150673208851448,Paid on Time,2,0,0
322,Low-Value,Suburban,1196.4216859288351,37,3.8373063163734686,15,4.341280276251507,Paid on Time,1,1,0
323,Medium-Value,Urban,1320.9930769007701,90,5.616646734333153,40,15.076260679032167,Paid on Time,1,0,0
324,Low-Value,Suburban,1714.7009487343457,35,3.216133910855885,44,4.1738564859947935,Paid on Time,0,1,0
325,Low-Value,Suburban,655.778538647959,111,8.77326813102423,21,26.61238178231922,Paid on Time,2,0,0
326,Medium-Value,Suburban,418.1939320450807,86,3.8243690229444542,13,21.536353033871247,Late Payment,2,1,0
327,High-Value,Rural,820.111083038579,54,3.2063772659637824,47,7.9929735135901145,Paid on Time,1,1,0
328,Medium-Value,Suburban,771.7927349013227,84,7.766503399536861,11,26.714030106186815,Paid on Time,1,0,0
329,High-Value,Rural,351.691012633924,12,1.158332391945234,49,19.49915014243026,Default,2,1,1
330,Low-Value,Urban,1377.337039774989,36,3.412105588774678,27,28.644636764905187,Default,0,1,1
331,High-Value,Urban,1066.5146873858143,46,4.378556985860558,31,29.433915621305864,Paid on Time,1,0,0
332,High-Value,Rural,1470.133236618056,89,8.940141656122435,44,1.0951718878358245,Late Payment,0,0,0
333,High-Value,Rural,770.1131283224959,103,9.553976222935098,32,4.4862120617988275,Default,1,0,1
334,Low-Value,Rural,718.8342019976344,70,7.448301702225549,30,16.860747593398237,Default,2,0,1
335,Low-Value,Suburban,997.8941207833257,109,5.432786029086938,18,28.719733359551455,Paid on Time,1,0,0
336,High-Value,Urban,1767.0739562507792,102,6.765593941519198,16,29.832775429781172,Late Payment,0,0,0
337,High-Value,Rural,176.53448279456262,21,4.726009465131997,35,17.45483012380208,Late Payment,2,0,0
338,Medium-Value,Suburban,1629.182352863297,38,3.689432486638011,9,6.040243179411679,Default,0,1,1
339,High-Value,Urban,801.0764640497373,86,9.556192613256655,39,5.7284505802524786,Default,1,0,1
340,Medium-Value,Suburban,1723.7761489981076,57,2.038512061089314,37,23.151874985310013,Default,0,1,1
341,High-Value,Urban,1624.1857167881274,29,4.117542112450981,10,18.166192682482635,Default,0,0,1
342,Medium-Value,Suburban,762.6463700525679,17,9.091800639645339,12,16.914443069050126,Default,1,0,1
343,Low-Value,Urban,1418.3654171110704,105,7.508272875286751,8,14.507182775714973,Paid on Time,0,0,0
344,High-Value,Urban,403.30223786953627,17,1.2619130619067893,3,22.028904170868767,Paid on Time,2,1,0
345,High-Value,Suburban,1802.9349491111973,109,1.2078970608182242,19,25.88357119118402,Paid on Time,0,1,0
346,High-Value,Rural,868.5330224586279,73,5.648612163621172,11,9.785784354673453,Default,1,0,1
347,High-Value,Urban,965.6886691748804,38,5.358277506070195,8,7.406615248100828,Paid on Time,1,0,0
348,Medium-Value,Rural,1440.9421969702712,93,4.986923847906864,26,20.43577582313333,Default,0,0,1
349,High-Value,Suburban,1659.5964497392167,25,3.72109385655108,45,27.527240297593647,Late Payment,0,1,0
350,Low-Value,Rural,549.0512123235983,70,9.879748478322751,23,11.0965657641785,Late Payment,2,0,0
351,Low-Value,Rural,1356.5652657662913,6,3.4478859068504333,10,8.900998356145045,Paid on Time,1,1,0
352,High-Value,Rural,844.7962833893821,68,5.410361857965057,18,7.557324276832966,Late Payment,1,0,0
353,Low-Value,Rural,800.5355556075265,64,4.644037871407597,12,8.380236323202295,Late Payment,1,0,0
354,High-Value,Rural,1411.049065487244,45,2.5322448336556787,39,4.913066945849119,Late Payment,0,1,0
355,High-Value,Urban,835.6482208962752,17,2.823569372127507,26,18.30656860064225,Paid on Time,1,1,0
356,Low-Value,Urban,757.6061503123746,12,9.264724678087957,11,9.143955991176416,Late Payment,1,0,0
357,High-Value,Urban,1688.1879754398606,24,8.724517505703595,10,18.83338648807923,Paid on Time,0,0,0
358,Low-Value,Suburban,292.4246352789121,103,2.7913987523831714,3,3.407938135864475,Default,2,1,1
359,Medium-Value,Rural,1384.1959833774004,7,8.880963615185621,7,4.348246971418493,Default,0,0,1
360,High-Value,Urban,572.5782482021868,73,2.8826751707275826,4,16.54811590611139,Paid on Time,2,1,0
361,Medium-Value,Suburban,129.44665946976158,31,6.638916895729274,40,15.834397389804407,Paid on Time,2,0,0
362,Low-Value,Urban,416.8521108581148,16,1.7315247098862443,8,8.87378787539877,Late Payment,2,1,0
363,Medium-Value,Urban,1252.6569065741487,101,8.923326636332064,38,24.98679469699573,Default,1,0,1
364,Medium-Value,Rural,1447.3416638232811,78,1.4635026951892027,13,6.424367781158934,Late Payment,0,1,0
365,Low-Value,Suburban,140.0097887570081,78,5.99448600326023,12,11.459172601312396,Default,2,0,1
366,Medium-Value,Rural,169.20834227326827,47,8.017403726623465,35,17.109839476099662,Late Payment,2,0,0
367,Medium-Value,Rural,1814.830018201611,62,2.051512627696131,38,26.149121972945572,Late Payment,0,1,0
368,Low-Value,Urban,239.2810544160677,39,4.640322407501697,43,13.137978279836522,Default,2,0,1
369,Medium-Value,Rural,1798.9461013714854,114,1.377551363410451,36,12.559427707786226,Late Payment,0,1,0
370,Low-Value,Suburban,533.515236126721,83,7.144773196059633,47,17.806585412922043,Default,2,0,1
371,Medium-Value,Rural,1506.0338203006045,14,3.7670463546521673,2,10.18416704842399,Paid on Time,0,1,0
372,Low-Value,Rural,688.4931729974229,98,6.03455720174623,15,21.566024341628093,Late Payment,2,0,0
373,Low-Value,Rural,1731.6288486574492,5,9.394590433783256,49,8.212182279343137,Default,0,0,1
374,Medium-Value,Urban,1430.86424430628,93,3.752722971953581,34,24.872683911266154,Default,0,1,1
375,Medium-Value,Suburban,863.4455713432208,62,1.4376472447174993,39,8.898248980870374,Late Payment,1,1,0
376,Medium-Value,Urban,244.97466293075115,7,7.0806499092883035,26,29.788333706424854,Default,2,0,1
377,High-Value,Urban,1492.1303493545333,94,8.081570210627508,48,10.177411755501636,Late Payment,0,0,0
378,High-Value,Urban,1272.0810363338448,111,9.620817038898185,5,26.485958021000734,Late Payment,1,0,0
379,High-Value,Urban,105.53226388419861,110,2.4202078932309923,48,12.523322669075661,Paid on Time,2,1,0
380,Low-Value,Urban,117.89772634764611,31,4.529259326045349,25,8.135590418896978,Paid on Time,2,0,0
381,Medium-Value,Suburban,1636.7066490661184,44,8.597264140229274,34,7.558734263350302,Paid on Time,0,0,0
382,Low-Value,Rural,592.8595037235223,51,8.261842539419916,47,25.655547173646468,Late Payment,2,0,0
383,High-Value,Urban,1308.6539686833248,78,6.623161366004762,4,9.953836603073425,Late Payment,1,0,0
384,Medium-Value,Urban,963.0073975539701,81,3.424316906824245,34,10.818327259832664,Default,1,1,1
385,Low-Value,Suburban,1740.5170275913579,12,3.5563176158569982,27,6.712798619329276,Paid on Time,0,1,0
386,Medium-Value,Suburban,1842.2261148947284,23,2.116026951617283,42,28.878416825370287,Paid on Time,0,1,0
387,Low-Value,Rural,1993.9346540898227,39,9.296683064073187,29,8.097574277366073,Default,0,0,1
388,Medium-Value,Suburban,391.999858033769,13,2.556383631755008,5,8.17586495046675,Paid on Time,2,1,0
389,High-Value,Rural,1739.6316883034033,91,6.155979410619158,18,28.373038817386178,Paid on Time,0,0,0
390,High-Value,Urban,605.4406157847234,74,6.259162752839016,4,27.126066794860304,Paid on Time,2,0,0
391,Medium-Value,Urban,1222.5501623014645,69,4.326448970757419,1,8.218415612217395,Default,1,0,1
392,Low-Value,Rural,1060.9683843515008,61,4.172666149049096,20,26.07704151602169,Paid on Time,1,0,0
393,High-Value,Suburban,134.17744998753653,119,7.017295767024517,6,8.24487317949739,Late Payment,2,0,0
394,High-Value,Rural,1872.26543182158,88,4.494680001536851,20,3.449460780733359,Paid on Time,0,0,0
395,High-Value,Suburban,248.82140478351505,60,3.2960385400420065,20,24.790479103478926,Late Payment,2,1,0
396,Medium-Value,Urban,1407.615946874698,0,4.592185321600279,46,23.3751865766433,Paid on Time,0,0,0
397,Medium-Value,Suburban,1591.512988795698,88,8.268958698989913,27,9.545346529052672,Late Payment,0,0,0
398,Low-Value,Rural,1611.0469131906,65,9.69830609618067,26,3.61403056855567,Paid on Time,0,0,0
399,Low-Value,Rural,357.4395859648051,31,6.723552074084603,32,6.986727649837285,Late Payment,2,0,0
400,Low-Value,Urban,950.382905965147,12,8.038911029356958,10,23.360640556287496,Late Payment,1,0,0
401,Medium-Value,Suburban,1675.9148538245618,32,5.795423751813492,18,28.977686633330375,Paid on Time,0,0,0
402,Medium-Value,Suburban,675.0904997196338,31,6.62340827884094,41,8.511060082040254,Default,2,0,1
403,Low-Value,Suburban,988.7224832118608,55,9.892779910629038,12,24.729505230028025,Paid on Time,1,0,0
404,Low-Value,Urban,618.3083961297069,23,4.945769782317203,10,7.610047062777477,Default,2,0,1
405,Medium-Value,Suburban,980.747693982116,90,1.5962922725877995,24,20.708411362927425,Default,1,1,1
406,Low-Value,Rural,1786.8920529264722,3,9.613062260374193,24,3.4247906019142635,Default,0,0,1
407,High-Value,Suburban,964.736038962262,87,8.137555488131929,38,17.97357357108554,Default,1,0,1
408,Medium-Value,Urban,1156.2328324412088,22,4.584793310772142,46,8.806506844646826,Default,1,0,1
409,Low-Value,Suburban,867.5549382758587,28,9.84155548260492,25,27.849532513276053,Default,1,0,1
410,Medium-Value,Suburban,974.2226480863185,97,4.109821753137636,8,9.402775774589655,Paid on Time,1,0,0
411,High-Value,Rural,128.83097818820124,20,4.349081764072258,14,12.554780151006891,Late Payment,2,0,0
412,Medium-Value,Suburban,639.1164689248664,29,6.487582178709287,43,25.379694223482847,Late Payment,2,0,0
413,Medium-Value,Rural,929.5052713094664,89,3.4691264753982103,31,13.709962893857035,Paid on Time,1,1,0
414,Medium-Value,Rural,1304.2142543861848,19,7.287143366176595,24,7.913955302052634,Paid on Time,1,0,0
415,Medium-Value,Urban,955.098668052395,15,2.3756527355545534,16,16.878785305934617,Paid on Time,1,1,0
416,High-Value,Rural,741.8523823109716,66,1.9722278742233816,20,25.359744673849477,Default,1,1,1
417,Medium-Value,Rural,837.3875971538986,48,5.8139020680774,38,13.56215074813492,Default,1,0,1
418,Medium-Value,Urban,560.3573254808864,100,5.99944314154961,47,4.8537661869411615,Late Payment,2,0,0
419,Low-Value,Rural,1856.5391372707004,57,1.9598956266672156,15,12.109520480320988,Paid on Time,0,1,0
420,Medium-Value,Urban,1091.3121290027377,103,9.67758635018036,14,28.679778859731552,Late Payment,1,0,0
421,Low-Value,Suburban,125.47796235703392,43,6.159579918463754,12,3.088626990607394,Late Payment,2,0,0
422,High-Value,Urban,136.94789099713856,24,2.359314932472335,34,12.844910000992574,Default,2,1,1
423,High-Value,Rural,1948.627106408879,22,3.802982718990691,8,19.792835024264797,Default,0,1,1
424,High-Value,Urban,520.7566936091655,107,8.202107925398463,19,3.2770140601428626,Late Payment,2,0,0
425,High-Value,Rural,1630.6557487471978,58,5.7090837507897865,46,11.003623863088976,Default,0,0,1
426,Low-Value,Suburban,210.7230729650915,0,2.6933351369190004,5,28.27677226426763,Default,2,1,1
427,Medium-Value,Urban,1850.2091997196433,96,1.9256407485562428,27,1.8884350739781546,Default,0,1,1
428,High-Value,Suburban,1761.392306966689,14,4.876969710137363,41,22.80051450567235,Late Payment,0,0,0
429,Medium-Value,Rural,1185.077008625578,80,4.036732378177907,13,25.399874017943887,Late Payment,1,0,0
430,Low-Value,Rural,117.09744883818597,97,6.903256172337761,32,9.034761037114755,Late Payment,2,0,0
431,Low-Value,Suburban,589.8406606443414,80,9.327222882560488,31,7.226716716074556,Paid on Time,2,0,0
432,Low-Value,Urban,872.9630300570834,51,3.229572571967429,41,27.529805914000008,Late Payment,1,1,0
433,High-Value,Urban,974.1218218203674,57,8.697105399545606,46,23.156049168941006,Default,1,0,1
434,Medium-Value,Rural,665.5896412685069,40,9.284157806006805,37,4.288040578603066,Late Payment,2,0,0
435,Medium-Value,Suburban,162.60094966650695,43,9.118023395229113,2,7.1537204099756835,Paid on Time,2,0,0
436,Medium-Value,Suburban,1221.24207126043,3,9.568695969508918,7,19.01929949478408,Default,1,0,1
437,Low-Value,Urban,1095.8938686200363,76,8.578977599163478,48,13.16309093800988,Late Payment,1,0,0
438,High-Value,Urban,637.7012073152476,67,6.341374048570032,11,15.621056742699094,Late Payment,2,0,0
439,Low-Value,Urban,172.1543383822524,6,4.688614888392177,11,28.59473061796576,Default,2,0,1
440,Low-Value,Suburban,1989.7289557216864,45,5.425190074303941,23,13.186828432567243,Late Payment,0,0,0
441,Medium-Value,Urban,1015.7737549701712,8,8.853509573898268,31,26.5687778786138,Paid on Time,1,0,0
442,Low-Value,Urban,1536.4080593707465,86,3.7125853967546423,44,20.161596841156626,Default,0,1,1
443,Medium-Value,Rural,959.3966665975374,32,2.4333552490698493,45,4.526964302693129,Late Payment,1,1,0
